sample_index,Age_months,y_observed,y_fitted,residual,H_factor_01,H_factor_02,H_factor_03,H_factor_04,H_factor_05
1,9,-0.0322003072151814,-0.3033375,0.2711372,0.02876198,0.02690097,-0.01433637,-0.02780367,-0.006980012
2,3,-0.30007534398114,-0.03369245,-0.2663829,0.01302127,0.02451128,0.00123062,-0.04509913,-0.05166119
3,9,0.512540707230096,-0.1694268,0.6819675,0.02701097,-0.03553376,0.005226504,-0.004027279,0.020975
4,3,-0.46797219738415,-0.1579232,-0.310049,0.02588746,0.02133275,0.009355239,-0.05457221,0.01512137
5,3,-0.369534204709514,-0.0778934,-0.2916408,0.02565901,0.02401285,0.02975043,-0.03183781,0.01169757
6,9,0.161194657591076,-0.131979,0.2931736,0.02320105,-0.03507485,-0.001366498,-0.01487718,-0.006141989
7,72,-0.425492461842602,-0.333084,-0.09240851,0.01416082,0.03770303,-0.04092211,0.02761864,-0.04789787
8,9,0.14443746446567,-0.1422891,0.2867265,0.02437898,0.02374638,0.01816841,-0.01432222,0.01470793
9,72,-0.92766460122101,-0.3145384,-0.6131262,0.01539878,-0.02744491,-0.04900352,0.03248566,-0.0404273
10,48,0.582558571734922,0.2281431,0.3544154,-0.02688538,-0.02768514,0.01077916,0.03648501,0.04046233
11,9,0.601086301946217,0.00554937,0.5955369,0.0228571,0.02527953,0.05463675,0.01654032,0.02470469
12,72,-0.231331781949651,-0.3045864,0.07325466,0.01749336,-0.02841284,-0.04030247,0.03641018,-0.02858467
13,3,-0.635768803103199,-0.1970849,-0.4386839,0.0248673,0.02428848,0.001942072,-0.04072076,0.01081055
14,9,-0.427872833443003,-0.008271678,-0.4196011,0.01708552,-0.03423151,0.02258477,0.001937506,0.01756168
15,48,0.961372382339205,0.8428226,0.1185498,-0.09070973,-0.02694989,0.009353828,-0.03679445,0.006023654
16,48,1.42561378121764,0.267797,1.157817,-0.03108969,-0.02946305,-0.00332368,-0.004003981,0.008184684
17,3,-0.751178084027822,-0.1863954,-0.5647827,0.02346389,0.02577535,-0.00126844,-0.05247764,0.005290712
18,48,-1.09207191854143,0.2732334,-1.365305,-0.02121644,0.03520959,0.03954894,0.04523274,0.005421937
19,48,1.10043966232689,0.3162028,0.7842368,-0.03732388,0.02798855,0.009303377,-0.01046337,0.006824239
20,9,-0.0159815034645739,0.06972272,-0.08570422,0.002763965,-0.03355752,0.006214826,-0.01540766,-0.006438265
21,9,-0.219848491047857,-0.191119,-0.02872951,0.02611203,-0.03468495,-0.00457887,-0.01014812,0.008041663
22,3,-0.472248136641972,-0.20157,-0.2706781,0.02618821,-0.03593025,-0.009443557,-0.0325842,0.01580989
23,72,0.754599965126803,-0.2532591,1.007859,-0.003961715,0.0377931,-0.05329568,0.01156981,-0.0270982
24,48,-0.00595028334365263,0.2595533,-0.2655036,-0.01505384,0.04346931,0.05399494,0.06755834,0.008103963
25,72,0.641223457136872,-0.3113653,0.9525887,0.01826013,-0.02916442,-0.0463633,0.01883639,-0.03961301
26,48,1.70337478402372,-0.1031591,1.806534,0.01063544,0.03708185,0.01730444,0.06062964,-0.0005014807
27,9,-0.331428410459231,-0.1730478,-0.1583806,0.02487772,-0.0349861,-0.01410753,-0.02762338,-0.02727714
28,9,0.61339981279758,-0.2026386,0.8160384,0.02550883,-0.03460091,-0.004693124,0.005937451,0.009079617
29,72,0.0119861074042751,0.07868125,-0.06669515,-0.03242729,0.0347678,-0.03467852,0.00901158,-0.03134945
30,72,-1.54561972421119,0.2416396,-1.787259,-0.04718178,0.03703836,-0.02083666,-0.007260774,0.002210779
31,48,1.72901419712679,0.5765501,1.152464,-0.06571544,0.03072665,0.02326323,-0.006889818,0.03606873
32,48,1.1227677252661,0.5579329,0.5648349,-0.05740924,-0.02816965,0.0165214,0.001826405,0.02014513
33,48,0.262654573547305,0.2685405,-0.005885898,-0.01648329,-0.02876775,0.0261489,0.03343988,-0.003120764
34,9,0.163430356088452,-0.1346627,0.298093,0.02419826,0.02697755,0.02738957,0.02168123,0.01621072
35,48,1.40420870907793,-0.1586925,1.562901,0.00286474,0.03105874,-0.01635401,0.01750375,0.002130964
36,3,-0.387895238776875,-0.1096019,-0.2782933,0.02528221,0.0227568,0.01930348,-0.04909606,0.01317192
37,72,-0.779661732907853,-0.503962,-0.2756998,0.01325097,0.03746141,-0.06106663,0.0442136,0.01394533
38,72,-1.52465580983482,-0.3452094,-1.179446,0.01008178,0.0353047,-0.04335787,0.01508947,-0.003122863
39,3,-0.0454903793967148,0.003101236,-0.04859161,0.01382651,-0.03572394,-0.006394728,-0.04812539,-0.05482459
40,72,-0.411844806182344,-0.3357078,-0.07613705,0.01883574,0.03227237,-0.0331943,0.02080864,-0.03403137
41,72,-0.0375765737414388,-0.359572,0.3219954,0.01864522,0.03138761,-0.03047057,0.01142136,0.01104969
42,9,0.0733743320911706,-0.03738542,0.1107598,0.0275217,-0.03622542,0.03683379,0.007230343,0.02759665
43,48,0.794395292356876,1.048354,-0.2539585,-0.1140919,-0.02653841,0.01642054,-0.0488434,0.03329524
44,3,0.126564108333196,-0.008208208,0.1347723,0.02494653,-0.03725528,0.008922743,-0.04831478,-0.05767006
45,72,1.11615795557183,0.1328567,0.9833013,-0.01592203,-0.02741034,-0.01383394,0.02569938,-0.05607898
46,72,0.490383074873987,0.2912231,0.19916,-0.03114283,-0.02803597,0.01082118,0.0266251,0.02283673
47,48,0.840106352945846,-0.2040625,1.044169,0.01750061,0.0302509,-0.002542344,0.02673755,-0.01125436
48,72,0.853220615095265,0.2014821,0.6517385,-0.03958839,-0.02802419,-0.04190239,-0.02242976,-0.02541418
49,72,0.762642364773559,-0.1546423,0.9172847,-0.007967539,0.03648863,-0.03950782,0.01250163,-0.02587606
50,9,-0.480883638635768,-0.2418294,-0.2390542,0.02078142,0.02909486,0.009677121,0.008825109,0.0709063
51,48,1.40323979692367,0.589843,0.8133968,-0.06648347,-0.02727385,0.005054522,-0.0130269,0.01911734
52,48,0.0270191962519013,0.2851202,-0.258101,-0.04098385,0.02988686,-0.0006544106,-0.01941493,0.02417679
53,48,-0.376234189233527,0.2891254,-0.6653596,-0.03325826,-0.02900101,0.004600091,0.01063815,0.02750974
54,9,0.707856777456997,-0.2960817,1.003939,0.02819727,0.02685353,0.007085876,0.001664577,0.06223594
55,3,0.207701243509356,-0.1404646,0.3481658,0.02289054,0.02104727,-0.003508259,-0.05602541,-0.03495909
56,9,-0.269926250656232,-0.1054219,-0.1645044,0.02162767,0.02707023,0.02763547,-0.001945387,0.02954529
57,9,-0.0487093402975647,-0.07341982,0.02471048,0.0175697,-0.03474034,0.0001956362,-0.02080132,-0.006371648
58,3,-0.345811313416086,-0.1433447,-0.2024666,0.02284392,-0.03656751,-0.009525772,-0.04850355,0.0007132635
59,3,-0.411707775555858,0.5103046,-0.9220123,-0.03914307,-0.03258041,0.009716257,-0.05868444,-0.04828043
60,9,-0.159310171971897,-0.1332896,-0.02602061,0.02658258,-0.03473595,0.01383924,0.001141682,0.02402288
61,72,0.576859114313018,0.5906433,-0.01378417,-0.08002657,-0.02513899,-0.02900317,-0.03459663,-0.01659267
62,3,-0.571900054215651,-0.04801945,-0.5238806,0.0246347,-0.0378345,0.01597231,-0.03924366,0.006704788
63,9,-0.15661386310713,-0.259261,0.1026471,0.02550393,0.02827461,0.001671719,-0.01496171,0.03635846
64,9,-0.21410201423762,-0.09814958,-0.1159524,0.01916844,-0.03418115,0.001844988,-0.0159413,0.007265427
65,9,-0.119112121752555,-0.2058688,0.08675668,0.0254588,0.02393711,0.01009066,-0.01698177,0.03151067
66,9,-0.35080692746566,-0.1972921,-0.1535148,0.02152753,0.02907608,-0.0004459799,-0.0199252,0.002383579
67,72,-0.311615085439389,-0.3669357,0.05532064,0.01605871,-0.02761768,-0.05226497,0.02871591,-0.007770367
68,9,-0.319938235275128,-0.1326752,-0.1872631,0.02259023,0.02628083,0.01184848,-0.02661949,-0.001665466
69,9,-0.286692476813423,0.2488806,-0.5355731,0.02179609,-0.03410889,0.0704274,0.02701973,-0.06410943
70,72,-1.71569217324512,-0.3419193,-1.373773,0.008799382,0.03857727,-0.03646087,0.03424091,0.01462259
71,72,-0.471261745050827,-0.3850983,-0.08616347,0.01044548,0.03482286,-0.04417379,0.03529479,0.01106265
72,9,-0.291513345732239,-0.2675806,-0.02393278,0.02705844,-0.03482038,-0.00749311,0.004525332,0.04683268
73,48,1.68554457084266,0.3688442,1.3167,-0.02663502,0.03430415,0.0420411,0.02685331,-0.01483171
74,3,0.174753074616337,0.120355,0.05439807,0.01583182,-0.03488913,0.03204528,-0.01283182,-0.03710874
75,3,-0.814810761471299,-0.07864138,-0.7361694,0.02180856,-0.03612753,-0.001602575,-0.03939296,-0.02439782
76,48,0.397598396409032,0.6058748,-0.2082764,-0.06972867,-0.0274775,-0.002561482,-0.03389008,0.01240542
77,9,0.329389470957044,-0.01034848,0.339738,0.007157714,-0.03359906,0.008026833,0.0005568395,0.02966294
78,9,0.506775896855581,-0.04674676,0.5535226,0.02438349,-0.03472399,0.008424903,-0.01706215,-0.04914178
79,48,-1.01921174802583,-0.04092262,-0.9782891,-0.002685004,-0.03064999,-0.01406775,0.008430245,0.02317405
80,72,-0.0817240998938695,-0.2098805,0.1281564,0.007734801,0.03906994,-0.02429669,0.02862773,-0.04158734
81,72,-0.732466216277154,-0.2719804,-0.4604858,0.004069267,0.03373412,-0.04336862,0.01441669,-0.02356186
82,72,-3.33091723217937,-0.4786686,-2.852249,0.02259296,0.04088155,-0.04195618,0.0368233,0.007967695
83,48,1.03858470413304,0.204554,0.8340307,-0.02890319,-0.02802168,-0.002226215,0.02707635,0.0275175
84,48,0.57792712923357,0.08835617,0.489571,-0.02349885,-0.02895658,-0.02826457,-0.005819305,0.006578432
85,9,-0.303290638532633,-0.2209022,-0.08238848,0.029436,-0.03569283,-0.008358547,-0.02609664,0.008298359
86,9,-0.295886919461585,-0.1164542,-0.1794327,0.02610023,0.02578404,0.03328967,0.003850863,0.02794158
87,9,-0.0724735217477284,-0.1404996,0.06802609,0.02426018,0.02408732,0.02245417,-0.005703209,0.02556036
88,48,-0.0570023680036857,-0.1146959,0.05769356,0.007496114,-0.02934513,-0.01072497,0.03019149,0.009821102
89,9,0.13374607532332,-0.1246415,0.2583876,0.01733244,-0.03472603,-0.008096336,-0.0207882,0.005845326
90,3,-0.60835349769195,-0.149677,-0.4586765,0.0279157,-0.03603305,0.004902184,-0.02651065,0.01389692
91,9,0.360318675309128,0.2116069,0.1487117,-0.01676273,0.02677304,0.008844825,-0.04171377,-0.02571625
92,9,0.0862178876829575,-0.06241616,0.148634,0.02107136,0.0301804,0.03901733,0.008932273,0.03212925
93,3,0.176008556144467,-0.1274325,0.303441,0.01737536,-0.0354702,-0.009423337,-0.03550517,0.01553002
94,48,0.628495676062502,-0.1629826,0.7914783,0.006862691,0.03224075,-0.003254762,0.02368608,0.02829378
95,72,0.324770261768603,0.1783077,0.1464626,-0.03990074,0.03513391,-0.0090778,0.000272395,0.0549661
96,3,0.0487015141857673,-0.1261198,0.1748213,0.02655097,0.02260142,0.01145053,-0.05376303,-0.01234351
97,72,-1.09161760120667,-0.2448131,-0.8468046,0.001822667,-0.0260462,-0.04170062,0.04881756,0.01503835
98,72,0.127039076718361,0.06208653,0.06495254,-0.01867694,-0.02812662,-0.03285795,0.003495441,-0.03515064
99,3,-0.854641558680314,-0.2680052,-0.5866364,0.02168079,0.02651773,-0.01337067,-0.0437136,0.03216917
100,3,-0.556352562112861,-0.1300349,-0.4263177,0.02963888,-0.03817188,0.005337939,-0.0458068,0.003299675
101,72,-1.86873336915405,-0.1118291,-1.756904,-0.002707105,-0.02869368,-0.04399433,-0.001247754,-0.03953421
102,48,-1.09828681825737,-0.243482,-0.8548048,0.004457507,0.03338856,-0.02263586,0.02600257,0.03101259
103,9,0.0263860799701161,0.09324662,-0.06686054,-0.01208093,0.02711977,0.003507116,-0.02390207,0.009682989
104,9,-0.221801534009111,-0.3422261,0.1204246,0.0283452,-0.03555594,-0.0180629,-0.009368802,0.0717904
105,9,-0.106945698405829,-0.3152521,0.2083064,0.02463798,0.02754833,-0.01279004,-0.01917387,0.03439703
106,9,0.0305092338180477,-0.07115149,0.1016607,0.01809158,-0.03377794,0.01136913,-0.0007603841,0.0198276
107,72,-0.893677226760553,-0.1374923,-0.7561849,-0.004872198,-0.02732313,-0.03845412,0.03353112,-0.005264296
108,3,-0.380822766400865,-0.08138543,-0.2994373,0.02335995,0.01953276,0.02559079,-0.03770572,0.02379915
109,3,0.408943041605733,0.127083,0.28186,0.01732747,-0.03788151,0.02418426,-0.04624783,-0.05836471
110,9,0.0400386789540496,-0.1457549,0.1857935,0.0269021,-0.03569925,0.01209807,-0.006140741,0.03269739
111,72,0.242574410138266,-0.2449429,0.4875173,0.002749132,0.03665696,-0.0423267,0.01830859,-0.04077747
112,72,-0.459232662034862,-0.1016086,-0.357624,-0.009824676,-0.02746369,-0.05487055,0.001955315,-0.04825617
113,9,-0.07504672040453,0.3947145,-0.4697613,0.02321285,0.02578657,0.1277328,0.05110827,-0.04175887
114,9,-0.0990780818597908,0.2189332,-0.3180113,0.02303391,-0.03464925,0.08109316,0.04137959,-0.00895457
115,9,-0.576788605656099,-0.2381033,-0.3386853,0.02692942,-0.03383029,0.003828328,0.0125414,0.06342034
116,9,0.553282197343951,-0.2752074,0.8284896,0.02879575,-0.0343853,-0.01268053,-0.01227783,0.03114438
117,9,-0.0312255680994873,-0.1892191,0.1579936,0.02283248,0.02772479,0.01337769,-0.00545284,0.03657713
118,48,-0.0661186454096565,0.2751464,-0.3412651,-0.03099071,0.02931719,0.01534088,0.005160469,0.009503492
119,48,0.137705758793572,0.07533378,0.06237198,-0.01378446,-0.0303223,-0.007772592,0.01015758,0.02542728
120,72,-0.697993359587858,-0.3501696,-0.3478238,0.01535909,0.04045257,-0.03513683,0.0385021,-0.02733237
121,3,-0.45712883111743,-0.1678271,-0.2893017,0.02402686,0.02696053,-0.001340441,-0.04966944,-0.02043121
122,9,0.855544266939371,-0.00270298,0.8582472,0.02694084,0.02675383,0.0531979,0.005627264,0.002483535
123,3,-0.486895243373635,-0.07222335,-0.4146719,0.02677144,0.02135868,0.03357797,-0.02868641,0.01559334
124,48,-0.641830689710552,-0.1393293,-0.5025014,0.006297514,-0.03174102,-0.01409709,0.02077598,0.03751052
125,3,-0.424366637802564,-0.1087828,-0.3155839,0.02851394,-0.03835177,0.01046142,-0.04335039,0.01323512
126,3,-0.537714124829571,-0.06465758,-0.4730566,0.02177139,0.02568179,0.03745112,-0.01350326,0.04611619
127,48,0.672950255827875,0.211223,0.4617273,-0.02567552,0.02965355,0.006064353,-0.00292863,-0.006523559
128,3,-0.864996491422475,-0.1201968,-0.7447997,0.02229372,-0.03651738,-0.001889723,-0.03842757,0.009099357
129,72,-0.229746459504287,-0.2611735,0.03142706,0.01063295,0.04343652,-0.02382688,0.03094579,-0.02052733
130,48,1.48516394788629,0.204481,1.280683,-0.03056943,0.03212501,-0.004644314,-0.002488308,-0.01460376
131,48,-0.364942515740916,0.4773484,-0.8422909,-0.06105422,-0.02764792,-0.007271666,-0.01771084,0.03177987
132,3,0.0798921872705473,-0.1312583,0.2111505,0.02601087,-0.0366933,-0.01331577,-0.0592282,-0.04249832
133,48,-0.464665471871675,-0.1262721,-0.3383934,-0.0005416487,0.03349768,-0.01066905,0.02493146,0.01425641
134,48,1.44793604863929,0.7713337,0.6766024,-0.0790749,-0.02752557,0.02327762,-0.01382664,0.02841085
135,3,-0.792329687013111,-0.1408449,-0.6514847,0.02743834,-0.03700255,-0.001904064,-0.04279454,-0.006486849
136,3,-0.543193936383758,-0.2267966,-0.3163973,0.02679662,0.02576516,0.00181407,-0.0400806,0.02110615
137,48,0.443637708509383,-0.008379874,0.4520176,-0.007438497,-0.03075417,-0.02224743,-0.001195712,0.0002535551
138,72,0.552708661654485,-0.3328455,0.8855541,0.01863457,0.03127397,-0.02428298,0.01214162,0.01360544
139,72,-1.30210858778523,-0.3707408,-0.9313678,0.0165891,0.03459546,-0.04846281,0.01317474,-0.04932733
140,48,1.01417192725364,0.4606217,0.5535502,-0.04250549,-0.02825912,0.01305793,0.005824366,-0.02110312
141,72,-1.4961241289757,-0.3108022,-1.185322,0.009425922,-0.02751773,-0.04909724,0.02849761,0.004540634
142,72,0.136728105601573,0.4115596,-0.2748315,-0.05427932,-0.02697219,-0.02944225,-0.02872794,-0.04973559
143,48,0.279280304999533,0.05019227,0.229088,-0.009842582,0.0316042,0.006303195,0.01028551,0.01127175
144,9,0.483489398801687,-0.213858,0.6973474,0.02901045,0.02469634,0.004674355,-0.01477689,-0.01523339
145,72,-0.0980721287372059,0.3743887,-0.4724608,-0.0556158,-0.02603541,-0.03212342,-0.02110096,-0.02450536
146,48,0.874808753024163,0.9539355,-0.07912675,-0.1032533,0.02952124,0.02966322,-0.03162339,0.01990716
147,72,-0.564394386317163,-0.3484067,-0.2159877,0.005368126,0.03750692,-0.05547645,0.01876978,-0.02470756
148,48,1.10809414210456,0.1225117,0.9855824,-0.02723307,-0.02846057,-0.0188254,0.001547385,0.03881591
149,72,-0.932138140946617,0.443603,-1.375741,-0.06572012,-0.02496828,-0.03078681,-0.01603153,-0.01192467
150,9,0.0961805208407782,0.13718,-0.04099943,0.0196414,0.02305331,0.05808815,-0.01079224,-0.03249534
151,48,-0.65785555863032,0.002950591,-0.6608062,0.007086217,0.0347108,0.02841241,0.04544207,-0.006900683
152,72,0.518441439816931,0.4801489,0.0382925,-0.06063816,-0.02596508,-0.01577452,-0.005367099,-0.02485992
153,48,0.222024052858618,-0.1290697,0.3510937,-0.002023361,0.03449988,-0.01911608,0.008904464,0.002485508
154,72,0.717660913836999,0.2918821,0.4257788,-0.03743335,-0.0272145,-0.01510446,0.01110464,-0.03478522
155,72,-0.240278826568704,-0.3798184,0.1395396,0.01876762,0.0386302,-0.04451473,0.02854065,-0.05729615
156,3,-0.229382066234864,-0.03430679,-0.1950753,0.01811721,0.02504246,0.006034675,-0.06107811,-0.05511947
157,72,-2.11238543747708,-0.0144803,-2.097905,-0.02649695,0.03552103,-0.02557882,0.02971879,0.03327481
158,3,-0.235556882210802,0.0090343,-0.2445912,0.01449675,-0.03677979,0.01577961,-0.03573873,0.02535157
159,48,-0.132426604840351,0.293496,-0.4259226,-0.02997365,0.02980287,0.02956698,0.01978942,0.03584941
160,3,-0.457965602184271,-0.09610558,-0.36186,0.0244161,-0.0372167,-0.0001354328,-0.04866641,-0.01210875
161,3,0.0196808346468128,0.2013157,-0.1816348,0.02752655,-0.03789936,0.06711679,-0.002185791,-0.04890619
162,3,-0.263837999381426,-0.1305615,-0.1332765,0.0295933,-0.03788166,0.01011746,-0.02999252,0.01191884
163,9,-0.51154727039854,0.1375923,-0.6491396,0.01899133,0.03094683,0.0769692,0.03812871,0.006588803
164,48,0.11407039126041,-0.1635871,0.2776575,0.001157272,0.03275136,-0.02123747,0.006753339,0.004843763
165,48,-0.230832673074215,0.02275833,-0.253591,0.0002981259,-0.03139166,0.003314362,0.01378647,0.01575441
166,9,0.0965211307249467,0.0239802,0.07254092,0.009977468,0.02680338,0.03611008,0.0007442224,0.03340081
167,48,-0.6289807180428,-0.0589844,-0.5699963,0.0006688484,-0.02849885,-0.006840218,0.0380118,0.01953658
168,9,-0.0184990938639238,-0.1344319,0.1159328,0.007803928,0.02818545,-0.002461469,-0.0189017,0.03897415
169,9,-0.216520881560825,-0.2329469,0.01642598,0.02479593,0.02477908,-0.0001797156,-0.02795389,0.02385993
170,9,-0.0211027556031176,-0.1188354,0.0977326,0.02545643,-0.03425554,0.02871251,0.03134898,0.05995826
171,3,-0.459209147103132,-0.2897744,-0.1694347,0.0294301,0.02651324,-0.005568488,-0.03278441,0.01955228
172,72,0.0604115545605222,-0.3246922,0.3851038,0.01540867,-0.02850746,-0.04754185,0.02869016,-0.01995062
173,3,-0.179488980898535,-0.1755381,-0.003950903,0.02729194,-0.03451926,0.001628356,-0.01367303,0.01535404
174,3,-0.113770890179221,-0.04766057,-0.06611032,0.02376814,0.02535242,0.02986699,-0.02693725,-0.007387007
175,48,0.357111451993016,-0.05750036,0.4146118,-0.01909217,0.03232702,-0.02304723,0.01586116,0.04412662
176,72,1.06003419542182,0.01743037,1.042604,-0.01655108,-0.02731763,-0.02894212,0.02575962,-0.01176745
177,3,-0.613720117380017,-0.1144599,-0.4992602,0.02406477,0.02278488,0.01353422,-0.06043186,0.01053622
178,48,0.17238151786193,0.6509897,-0.4786082,-0.06889392,-0.02814335,0.01109212,-0.02363718,0.01757621
179,3,-0.59149724819264,-0.09443437,-0.4970629,0.02662602,0.02952984,0.02874056,-0.03017925,0.007498254
180,3,-0.0529559368905826,-0.08892689,0.03597095,0.02037936,0.02419476,0.0001970777,-0.06551862,-0.04285254
181,48,0.645562806459161,-0.1426288,0.7881916,-0.006813883,0.03265292,-0.01833036,0.0195904,0.04814595
182,48,2.50876435142928,1.137395,1.37137,-0.1290242,-0.02618933,0.005135018,-0.06660498,0.0273024
183,72,-0.547917258529823,-0.2791394,-0.2687779,0.01096766,-0.02863368,-0.05455811,0.01370247,-0.04756263
184,72,-1.12522023371059,0.1221929,-1.247413,-0.02546755,-0.02968172,-0.02518449,-0.0003068121,-4.677581e-05
185,9,0.0703507433613388,-0.1108334,0.1811841,0.02154595,0.02149577,0.01744311,-0.02437376,0.01470568
186,3,-0.509571761805195,0.01024015,-0.5198119,0.02409692,-0.03778343,0.02541577,-0.03675029,-0.003211166
187,72,0.737210443816123,0.3528202,0.3843902,-0.05024419,0.03402158,0.005844174,0.008451683,0.03212376
188,9,-0.02414766072857,-0.2577273,0.2335796,0.025887,-0.03469324,-0.005889267,0.0003673586,0.05716532
189,3,-0.420851036236387,-0.1209548,-0.2998962,0.02817816,-0.03796168,-0.001083112,-0.05306992,-0.01714313
190,48,-0.218724227558664,1.060199,-1.278924,-0.1146725,0.03056778,0.0387,-0.03404273,0.0490252
191,3,-0.150724167619857,-0.2032238,0.05249966,0.03283874,0.02428539,0.002956954,-0.05567468,-0.02671497
192,3,-0.12321606523967,0.008497234,-0.1317133,-0.001399113,0.02588566,0.007737887,-0.04124104,0.04303237
193,48,0.0386117652243308,0.07101073,-0.03239897,-0.01813476,0.03009233,-0.0166403,-0.02021572,-0.02106821
194,48,0.889887658781204,-0.0961678,0.9860554,-0.005009297,0.03345121,-0.01519449,0.01737083,0.006122903
195,9,-0.34317260532626,-0.3107276,-0.03244501,0.02704474,0.026436,-0.007203523,-0.02211788,0.04089193
196,3,-0.533248372929936,-0.1726446,-0.3606037,0.02755947,0.02603406,0.006740765,-0.04884259,-0.005917554
197,72,0.144998423748901,-0.1254708,0.2704692,-0.003484664,0.03529101,-0.02193677,0.02265619,-0.01513901
198,72,-1.03788980581909,-0.08834902,-0.9495408,-0.01677507,0.03604734,-0.03459157,0.01984587,-0.00445748
199,48,-0.549107493697731,-0.09190351,-0.457204,0.002613641,-0.02965672,-0.007564888,0.03747572,0.03404854
200,9,-0.0615747400573435,-0.2212814,0.1597067,0.02541931,0.02806208,-0.00444667,-0.03004762,-0.01304906
201,72,0.740657332024165,-0.1017878,0.8424451,-0.01018348,0.0355472,-0.03804049,0.008180017,-0.04706136
202,3,-0.380408942378236,-0.05146519,-0.3289438,0.02390123,-0.0371655,0.006099841,-0.04511004,-0.02486115
203,48,-0.536267754036912,0.2709725,-0.8072402,-0.04471422,0.03384453,-0.008814558,-0.01483675,0.02045428
204,72,-1.20903670379125,0.4002205,-1.609257,-0.05775682,-0.02565371,-0.03129416,-0.02002149,-0.02999718
205,72,-0.741332246199404,-0.2630559,-0.4782763,-0.001545533,0.03572116,-0.04659527,0.02506502,-0.01515688
206,48,-1.17243183938413,-0.02834089,-1.144091,0.005624483,-0.03104243,-0.002581544,0.00798761,0.0009548137
207,48,-0.410469973724462,0.1181265,-0.5285965,-0.01512286,0.03125268,0.01579906,0.02696907,0.01696817
208,48,0.3412096366958,0.2611512,0.08005847,-0.02844201,-0.02916862,-0.003149548,-0.004485333,-0.004869296
209,48,-0.817174310639718,0.1514513,-0.9686256,-0.002916198,-0.02739232,0.03922028,0.07150812,0.02825781
210,3,-0.306941830967033,-0.1544815,-0.1524603,0.02455532,-0.03730148,-0.007577244,-0.03978341,0.0003321696
211,72,-0.943610935468224,-0.1037961,-0.8398148,-0.008722711,0.033407,-0.02820144,0.01050703,-0.01136852
212,9,0.638641753486017,-0.1258665,0.7645082,0.02320002,0.02577938,0.00479998,-0.02748208,-0.04319355
213,48,0.220699818478845,0.2029984,0.01770139,-0.01899184,0.0334615,0.03194095,0.03918915,0.02697916
214,72,-0.749602311895734,0.006867646,-0.75647,-0.005879006,-0.02757504,-0.0192462,0.02602124,-0.03914651
215,9,-0.225313810816907,-0.1928005,-0.03251329,0.02459867,0.02508121,0.01057205,-0.02124797,0.03032404
216,48,0.324115319389574,0.2086634,0.1154519,-0.03569806,0.03098675,-0.00869735,-0.003778195,0.004571002
217,9,-0.22077071435944,-0.1884997,-0.03227104,0.02512066,0.03076329,0.01926349,0.00776451,0.03034207
218,3,-0.239850680144453,0.08493362,-0.3247843,0.02199945,0.02462545,0.04431991,-0.03539821,-0.04459764
219,72,-0.993297273073098,0.6302224,-1.62352,-0.02131463,-0.02439769,0.0835431,0.09156028,-0.09988829
220,3,-0.128106834415183,-0.08286417,-0.04524266,0.02786299,0.02214127,0.02644499,-0.03919234,-0.006921057
221,9,0.101550011386843,0.03532635,0.06622366,0.002798944,-0.03287074,-0.007656,-0.01354704,-0.03956968
222,9,0.00600854769611844,-0.0375457,0.04355425,0.007199942,0.02686656,0.006082277,-0.03135989,0.003693854
223,48,1.66369506695717,0.5073981,1.156297,-0.04676545,-0.02931893,0.01741382,-0.001973749,-0.00492148
224,48,1.30954566866977,0.5225871,0.7869586,-0.06392286,0.02923015,-0.00553014,-0.03881737,-0.02823201
225,9,0.719643206909225,-0.1145631,0.8342063,0.01365898,-0.03436994,-0.008513226,-0.01248137,0.01497513
226,48,2.36165792796639,0.06287094,2.298787,-0.01105685,-0.02859276,-0.008327753,0.01658184,0.006377352
227,72,0.0185900778628234,0.04982631,-0.03123623,-0.01941594,-0.02710123,-0.01748679,0.03430583,0.02392996
228,3,-0.461952699003389,-0.1651233,-0.2968294,0.02202294,0.02397154,0.005316482,-0.04248916,0.01965923
229,48,0.450224687629133,0.1194649,0.3307598,-0.01553049,0.02956472,-0.003592353,-0.01031481,-0.03506558
230,72,-1.86709935019571,-0.3911569,-1.475942,0.0131184,0.03518734,-0.04665853,0.02924302,-0.01007619
231,9,0.235880729772167,-0.06693629,0.302817,0.02614277,-0.03635527,0.02250679,-0.003354617,0.01016496
232,48,0.337345108164653,0.629453,-0.2921079,-0.07332935,0.03164196,0.01512687,-0.02693885,0.02375922
233,9,0.221391680793465,0.4070716,-0.1856799,-0.04993289,-0.03066671,-0.01010635,-0.04829206,0.02967607
234,9,0.510606929561429,-0.2324274,0.7430343,0.02868873,-0.03475669,-0.003098901,-0.008008949,0.03202492
235,9,0.112728940344775,-0.2070037,0.3197326,0.02657413,-0.03469044,-0.01221953,-0.02184105,-0.005160633
236,3,0.081277844092961,-0.0481468,0.1294246,0.02136591,0.0235445,0.0162617,-0.04359628,-0.03385305
237,3,-0.605037888021155,-0.1640311,-0.4410068,0.02362419,-0.03596934,-0.009548916,-0.0399476,0.006042557
238,3,-0.177776456231221,-0.03990716,-0.1378693,0.02119751,0.02169272,0.03193673,-0.01164295,0.005426866
239,9,0.175448804239717,-0.1264575,0.3019063,0.02772509,-0.03479978,0.01444576,-0.00174205,0.01421989
240,48,-0.544868381087619,-0.2035175,-0.3413509,0.004150195,0.03420266,-0.01119982,0.02497573,0.04757453
