sample_index,Age_months,y_observed,y_fitted,residual,H_factor_01,H_factor_02,H_factor_03,H_factor_04,H_factor_05
488,3,-4.45783509077893,-0.4994372,-3.958398,-0.02686401,0.01845642,-0.02665598,-0.05916858,-0.03777056
489,48,6.91477632331115,1.237647,5.677129,-0.01902555,0.03156724,-0.009174522,0.03502019,0.03782861
490,3,-11.3602524453165,0.438856,-11.79911,-0.02606516,0.0243062,-0.0454121,-0.02204568,-0.009262177
491,48,4.44915246805627,1.85778,2.591373,-0.01706496,0.03710872,-0.001170308,0.06192839,-0.01218538
492,72,-3.86221042974567,-0.6281354,-3.234075,0.02974401,0.03370432,0.03461526,-0.01482949,-0.03041788
493,72,0.676390861784829,-0.6499232,1.326314,0.02099233,-0.02957833,0.01576711,-0.00216469,-0.01047642
494,9,-1.35918048384208,-0.07708529,-1.282095,-0.02836351,-0.03388263,0.007971814,-0.001493437,0.01730773
495,48,-4.90051522623787,-1.128881,-3.771634,0.06907216,0.02896173,-0.00544632,-0.02796487,0.003686766
496,48,9.52990562381613,2.221478,7.308428,0.01030275,0.03274448,-0.07242424,0.06629381,-0.02251049
497,72,-2.57488990001177,-0.6142591,-1.960631,0.04497001,0.03275698,0.01668822,-0.008581017,0.01652001
498,9,2.86800395006728,-0.02806989,2.896074,-0.02794117,0.0241702,-0.001705612,-0.02342499,0.03721568
499,3,-0.0725601528570352,-0.9105452,0.837985,-0.0278819,-0.03577884,0.0132011,-0.03774066,0.01420879
500,3,-0.0756182718776146,-0.6733061,0.5976878,-0.02251638,-0.03585646,-0.006387608,-0.03112452,0.01832976
501,48,0.261253897427887,0.04618062,0.2150733,0.04148518,0.02955624,-0.01547584,0.009629105,0.02585199
502,48,4.20138341818623,-0.06357994,4.264963,0.01741488,0.02969891,0.01219653,0.000423876,0.004318595
503,72,-4.69574642597206,-0.3405797,-4.355167,0.01176075,-0.02710987,0.03760742,0.01350863,-0.02839301
504,72,-6.17315044909981,-1.855444,-4.317706,0.06555664,-0.02522736,0.03676455,-0.02766373,-0.01276512
505,72,2.67621794142069,-0.5390841,3.215302,0.01424556,-0.02701483,0.04764172,0.01301346,0.01186924
506,72,-1.42716221467799,0.826517,-2.253679,-0.0212145,0.03515269,0.01883374,0.01965504,-0.0169559
507,72,-8.27707465743281,2.914816,-11.19189,-0.01218183,-0.0290752,-0.06813698,0.1128937,-0.01107662
508,72,-7.35219061803186,-0.1556156,-7.196575,0.01180211,-0.02556355,0.04430655,0.02114281,-0.06489336
509,48,1.58823184191207,0.348326,1.239906,0.01907392,0.0271557,-0.02581904,0.004788989,-0.01454361
510,48,-7.54242313454556,-2.185504,-5.356919,0.09176495,-0.02744736,-0.004579405,-0.04131576,0.02332292
511,48,-0.215553039435908,-0.7208552,0.5053022,0.03339651,0.02635258,-4.629861e-05,-0.02732367,-0.02014405
512,9,-0.913591498266441,0.1951013,-1.108693,-0.008762787,0.02714168,-0.008257868,-0.006899316,0.02902805
513,3,-0.1668659569074,-0.2527406,0.08587463,-0.02513246,0.02429329,-0.02037731,-0.04252901,0.007017238
514,48,2.30977286910889,0.592855,1.716918,-0.01440464,-0.03073438,0.002427762,0.03409205,0.0166752
515,48,3.86051122514415,0.5886936,3.271818,-0.002315617,0.03285341,0.01529264,0.02000307,0.002186551
516,48,-2.98122240342997,-0.9324471,-2.048775,0.05568647,0.02969502,-0.01108909,-0.02740172,0.01815958
517,72,2.04358812034589,0.1519528,1.891635,-0.02089988,-0.02874588,0.04986759,0.02539361,-0.01440296
518,72,-7.11103297874321,-0.6297894,-6.481244,0.008955599,-0.02868731,0.04836919,0.004939861,-0.009617877
519,9,11.1335946437245,0.5763347,10.55726,-0.02413801,0.02683401,-0.02023583,-0.003825907,0.009537725
520,72,-4.23937653882986,0.93848,-5.177856,0.04071182,-0.0251664,-0.02882072,0.06579786,0.01520524
521,72,-3.07898507353256,-0.2011969,-2.877788,-0.0008977446,0.03077215,0.02901019,-0.01460753,-0.05184166
522,48,4.38006992186981,0.3407099,4.03936,-0.001066023,-0.03178662,-0.01654166,0.01903038,-0.02264469
523,9,1.79092852077465,0.0780589,1.71287,-0.02300137,0.02951514,0.008216144,-0.0158052,0.01419618
524,9,-1.72041269424444,-0.130311,-1.590102,-0.0178404,-0.03365393,-0.003126912,-0.0008745148,0.03892152
525,9,3.94101982549383,-0.1798291,4.120849,-0.02473074,-0.03427305,0.002475818,-0.009267142,-0.01642434
526,48,-0.274259941079753,0.5496578,-0.8239177,-0.0006492168,0.03309754,0.007541559,0.01943221,0.04326533
527,72,-1.14974992546065,1.738617,-2.888367,-0.007920895,0.04232933,-0.01617875,0.05495417,0.006368448
528,72,-5.60427666904168,0.4385714,-6.042848,-0.01596182,0.03234772,0.0407072,0.01960104,0.04595843
529,48,-0.764514357820592,0.5766149,-1.341129,-0.0150364,-0.02916727,0.01924887,0.0408842,0.03727988
530,48,-2.70402832150304,-0.7517835,-1.952245,0.04296929,0.03364635,0.01831155,-0.01391247,0.03864876
531,72,1.46329502599797,0.1479679,1.315327,0.00204961,0.03587135,0.0518964,0.01359961,-0.01667937
532,9,4.02709227305397,1.860039,2.167054,-0.02153284,-0.03355409,-0.08485952,0.05665706,0.02730157
533,9,-0.877891211075357,-0.8362008,-0.04169044,0.001266908,-0.03337331,0.006894136,-0.02069944,0.0257591
534,48,-1.60391705056396,-0.4694025,-1.134515,0.06651732,0.02749815,-0.03201268,-0.00723819,0.01858487
535,72,-5.54380475963316,-0.988585,-4.55522,0.03849217,0.02981242,0.02498735,-0.02471125,0.0225777
536,48,0.706316409424427,-0.1431729,0.8494893,0.009113628,0.02906951,0.01850129,-0.001087568,0.05093768
537,9,-3.60825016632675,-0.2846476,-3.323603,0.02352036,0.03002333,-0.02515571,-0.01772805,0.04984996
538,48,4.03986382592227,-0.5448523,4.584716,0.02940536,0.02858166,-0.0004067274,-0.01935877,0.01362459
539,9,-3.09268560775366,-0.4372625,-2.655423,-0.02544368,-0.03616479,-0.0004111137,-0.02060676,0.001526965
540,9,3.18403658481719,-0.6140653,3.798102,-0.02612189,-0.03536019,0.01443031,-0.01933847,0.05146616
541,9,0.834811004519374,0.6775634,0.1572476,-0.006107972,0.02416794,-0.03974079,0.001386655,-0.02131856
542,9,-1.61294979471323,0.5135735,-2.126523,-0.02299466,0.02762698,-0.0199702,-0.005713244,0.01679324
543,48,8.97750612846055,0.3280343,8.649472,0.01236103,0.03061538,-0.006744245,0.00705372,-0.007547914
544,9,3.88120131229302,-1.310276,5.191477,0.01434276,-0.03203351,0.01375162,-0.03561326,0.001339676
545,48,-1.1698124999618,0.4214402,-1.591253,0.03733006,-0.02801833,-0.03882425,0.03566242,0.001983267
546,9,-2.41255684550368,0.4758306,-2.888387,-0.02312226,-0.03317581,-0.006316673,0.0251365,0.06169292
547,48,7.41857054142098,0.3694314,7.049139,-0.002139801,-0.02655616,0.03647578,0.04383147,0.03365835
548,9,1.6354726805458,-0.01824327,1.653716,-0.02566944,0.02389244,-0.009666433,-0.0268837,0.01295175
549,72,-4.64390800288954,0.3222583,-4.966166,-0.02055208,-0.02847378,0.05448767,0.03829941,0.02030621
550,48,2.45718857971932,0.8700975,1.587091,-0.006793181,0.03148356,-0.001209987,0.02597624,0.01747895
551,72,-1.77744212398914,0.2331144,-2.010556,-0.007814887,0.03105556,0.03923,0.008021695,-0.02753894
552,72,-0.193384496208468,-0.0750221,-0.1183624,-0.01383297,-0.02898496,0.05196675,0.02226127,0.01687402
553,9,-2.16678525323048,-0.03551576,-2.131269,-0.02548827,-0.03509747,-0.005713756,-0.0003302474,0.04799592
554,9,5.29543606416343,0.04973483,5.245701,-0.02064714,0.0262468,-0.01519159,-0.02723895,-0.02403561
555,48,0.0522634835092527,0.1466566,-0.09439309,0.02178218,0.03089742,-0.008758232,0.002831684,-0.00732717
556,72,-2.588985586576,-0.7811707,-1.807815,0.0508282,-0.02722827,0.0009466439,0.003661629,0.01765444
557,72,-2.22664339987151,0.6461694,-2.872813,-0.007282163,-0.0272828,0.0323686,0.05136224,0.0191159
558,48,1.59097283353562,-0.1019787,1.692952,0.02844054,-0.02943406,-0.02310058,0.01168327,-0.01423685
559,48,-0.0193768087999449,-1.28858,1.269203,0.07576596,-0.02760396,-0.0135424,-0.01227108,0.01538816
560,72,1.68632744862805,-0.1219345,1.808262,0.02072218,0.03313022,0.03176793,0.0008656324,-0.05547421
561,48,5.9965847865662,-1.320735,7.317319,0.04796228,-0.02959746,-0.002514451,-0.03386745,-0.1006863
562,72,0.819507661081045,0.3146317,0.504876,-0.02149451,-0.02891537,0.03556964,0.02975523,0.01714672
563,9,0.275848761143373,0.08534971,0.1904991,-0.02730736,-0.03393708,0.001055307,0.002441687,-0.0002600571
564,72,-0.277816673637753,1.085058,-1.362875,-0.009621823,0.03397429,-0.01144257,0.0264235,-0.01764626
565,9,2.55151609932795,0.5674767,1.984039,-0.02527636,0.02873572,-0.009479921,0.002483114,0.05340789
566,48,-0.414863838131855,-0.7942536,0.3793898,0.05984114,-0.02691121,-0.008160157,0.00489941,0.02537978
567,72,-0.048533205821736,0.2387678,-0.2873011,0.0002744438,-0.02780092,0.03064685,0.03668048,0.02785886
568,9,1.68560959331591,1.02921,0.6563997,-0.01909607,0.02427019,-0.03975508,0.01451243,0.02306269
569,48,2.58906234439605,0.05766781,2.531394,0.01817461,-0.02805798,0.002440373,0.02427317,-0.001947908
570,9,-1.57928644587702,0.9765175,-2.555804,-0.0285291,-0.03761491,-0.06524272,0.01957228,0.01293288
571,72,2.58760780367054,0.9658886,1.621719,-0.01104853,0.03487307,0.0289034,0.03854144,0.01364946
572,72,-10.4907525639345,-2.081441,-8.409311,0.08572105,-0.02509614,0.0271309,-0.02939287,0.006890086
573,48,4.74467795905142,1.21831,3.526368,0.06255875,0.03499082,-0.08547898,0.04097118,-0.03317267
574,72,-1.32942553210666,0.03624228,-1.365668,0.003678831,-0.02647923,0.05411778,0.03564436,0.001229731
575,3,-1.29941948408472,-0.7182068,-0.5812127,-0.02533722,-0.03584279,-0.00796631,-0.0424784,-0.06369115
576,72,1.14704082025543,0.1479753,0.9990655,0.008007766,-0.02970785,0.02693511,0.04080512,0.08458231
577,48,-4.60460883440308,-1.368322,-3.236287,0.09528223,0.02529464,-0.03205438,-0.03439233,-0.000562739
578,48,2.0151592212573,0.1592932,1.855866,0.009508988,-0.0280149,0.007441166,0.02907126,0.03068702
579,9,-5.54083671349802,-0.9543085,-4.586528,0.004317219,-0.03296588,0.009598243,-0.0251387,0.008297533
580,9,2.93799569172273,0.6693529,2.268643,-0.02472423,0.02571324,-0.04576761,-0.01160518,-0.01410144
581,72,1.27595303024754,-0.08303287,1.358986,-0.01934505,-0.02990493,0.0479834,0.0112207,-0.0574204
582,9,-3.52306316633668,-0.1553236,-3.367739,-0.02413734,0.0239896,0.004253669,-0.02639505,0.01924468
583,48,4.82856699985583,0.2522705,4.576296,-0.003711108,0.03240549,0.03453547,0.01180639,0.007638008
584,48,-10.8735921369809,-2.277374,-8.596218,0.1229064,-0.0274578,-0.03981667,-0.04310086,0.01760567
585,3,-8.37336152941342,-0.6249711,-7.748391,-0.02607337,0.02207951,0.00162012,-0.05297167,-0.01769424
586,48,0.346307393049154,-0.222642,0.5689494,0.03587868,0.03106293,-0.001701025,-0.001797587,0.01797587
587,72,-2.62617141763028,0.3081936,-2.934365,0.003002919,0.03072262,0.03213866,0.01453954,-0.03025614
588,9,-5.33533824239091,-0.1801858,-5.155152,0.01791728,0.0263945,-0.02541593,-0.0151951,0.04315967
589,72,-11.7239516088775,-1.162035,-10.56192,0.03853833,-0.02638596,0.046576,-0.003604791,0.01077855
590,72,-5.02270503141499,-0.2373584,-4.785347,0.0484549,0.03513101,0.002948493,0.003828538,0.007667088
591,9,0.949675249332849,-0.1545982,1.104273,-0.01841551,0.02721358,-6.752174e-05,-0.02642808,0.01642921
592,3,-5.52947184838006,-0.7969803,-4.732491,-0.02742246,-0.03860056,-0.0197611,-0.04662821,-0.01322938
593,72,0.215728974531869,-0.3360932,0.5518221,-0.00258289,-0.02911917,0.04945282,0.01170063,-0.02433402
594,9,2.02822439530292,-0.4169177,2.445142,-0.02317226,-0.03472104,0.01212396,-0.01226061,0.02110609
595,72,-3.34173277126676,0.1127126,-3.454445,0.004612016,-0.02947317,0.01320274,0.02742377,0.03487299
596,48,4.60211837163422,-0.2286227,4.830741,0.01839471,0.02944583,0.005626609,-0.008393746,0.0148913
597,48,2.79215154959138,1.371899,1.420253,-0.01891562,0.03119051,-0.01378727,0.03886017,0.02839208
598,48,3.7361055938309,0.171797,3.564309,0.006263537,0.02953007,0.0006017788,-0.0009245241,-0.0152312
599,9,-2.3916699816671,-0.02246359,-2.369206,-0.02639678,-0.03397528,0.008690484,0.004173215,0.03708651
600,72,-1.57424554852888,0.01748691,-1.591733,0.0109287,0.03311615,0.03720097,0.006307033,-0.03100994
601,48,-4.71996588145032,1.531134,-6.2511,-0.0211419,-0.03166809,-0.04173109,0.05794473,0.02687653
602,72,6.59149906693238,-0.5926715,7.184171,0.02161967,-0.02944117,0.01529212,-0.004017215,-0.06433105
603,9,-1.57374890988131,0.005969406,-1.579718,-0.02267852,0.02426886,-0.00157313,-0.02150899,0.00720052
604,72,-3.64922578016073,1.504504,-5.15373,-0.008572524,0.03107406,-0.01834637,0.04798532,0.01687389
605,3,2.59025989197755,-0.9593794,3.549639,-0.02784331,-0.03822621,-0.01125333,-0.05371302,-0.04227051
606,9,2.13713163801501,0.01078255,2.126349,-0.02594853,0.02747465,0.006511411,-0.02085671,0.009763395
607,3,-2.43720326560281,-0.9590249,-1.478178,-0.02576846,-0.03689006,0.001865133,-0.04357789,0.007026385
608,9,-3.22771429187375,-0.5222104,-2.705504,-0.02565703,-0.03484387,0.0078872,-0.02149208,0.006193287
609,48,0.0287242223595949,0.5995718,-0.5708476,-0.0005857216,0.02470713,-0.02167723,0.008693324,-0.01073354
610,9,3.54718219279005,0.1908686,3.356313,-0.02596808,0.02472452,-0.01451198,-0.02385644,-0.0375862
611,48,4.71729665589207,-0.6494012,5.366698,0.01268276,-0.0294184,0.02178456,-0.00303314,0.004914295
612,72,1.21064222870755,1.839815,-0.6291729,-0.01341995,-0.02545794,0.002970373,0.09392717,0.04754568
613,9,7.68433161028906,0.3698621,7.314469,-0.02413294,0.02884058,-0.008651876,-0.01025537,0.002372886
614,48,7.62308435984332,0.4890838,7.134001,-0.003876466,-0.02940016,0.003928789,0.03371719,0.000639808
615,9,0.0979741491757841,-0.575589,0.6735631,-0.01440287,-0.03461779,0.005448996,-0.02020823,-0.009286301
616,48,3.82824161578857,0.4978115,3.33043,0.008890546,0.02912889,-0.003327925,0.01549802,-0.002262507
617,48,-6.73289939785373,-0.6534522,-6.079447,0.03931954,-0.0277457,0.008490013,0.006099437,0.01250167
618,72,-4.35945909422569,-0.9154649,-3.443994,0.0435128,-0.02633426,0.02757755,-0.001252629,-0.03936353
619,3,-3.98738997337241,-0.3405532,-3.646837,-0.0255762,0.02712124,0.0007901868,-0.04015689,-0.0005098403
620,72,-1.71430875363089,-0.3565161,-1.357793,-0.001353464,-0.02910791,0.04788036,0.01080508,-0.02410482
621,72,-6.75587600830178,-0.5113156,-6.24456,0.03010352,0.03284448,0.0246245,-0.01353353,-0.03867692
622,48,1.44450495756041,1.54177,-0.09726491,-0.009549548,0.0351946,-0.02112373,0.04793942,0.03357247
623,9,-1.50807286938782,-0.5655807,-0.9424921,-0.005822429,-0.0341524,-0.01013301,-0.02076069,-0.001423014
624,9,2.32285937791468,0.0934329,2.229426,-0.02222894,0.02400041,-0.020284,-0.02661559,-0.01686317
625,72,-4.03816936545448,-0.02669436,-4.011475,0.0430348,0.03867727,0.0106145,0.01133147,-0.005082656
626,48,4.84076897280281,-0.8983923,5.739161,0.05601627,-0.02620538,0.008219588,0.006277338,0.04952573
627,72,3.14978258198132,0.1732417,2.976541,0.02121086,0.03501854,0.02985755,0.01394883,-0.05002512
628,72,6.30291589319017,1.188738,5.114178,-0.00808617,-0.02606968,0.01023132,0.06305571,-0.0270446
629,3,0.912493007916674,-0.2496229,1.162116,-0.02528344,0.0271075,-0.02175543,-0.04607584,-0.01594645
630,48,0.0423252182720428,-0.5732473,0.6155725,0.02378522,-0.02902503,0.01016784,0.003177964,0.02049345
631,3,-2.61989308164315,-0.7768022,-1.843091,-0.01317905,-0.03615695,-0.01387961,-0.03445047,0.009945815
632,3,-3.7755486818834,-0.5577974,-3.217751,-0.0236134,0.02333813,-0.01583371,-0.06024641,-0.06773781
633,72,0.99201882624858,0.5905305,0.4014884,-0.0209672,0.03301773,0.0354083,0.01898375,0.01560567
634,72,3.82408141085675,0.1125953,3.711486,0.006268518,-0.02715301,0.02980963,0.0254121,-0.06576642
635,72,3.58856286103989,-0.1318964,3.720459,0.009285861,0.03485259,0.04563668,-0.002334745,-0.07100981
636,9,1.91954598519906,0.1091584,1.810388,-0.01908231,-0.03477917,-0.01892957,0.001926818,0.01741107
637,48,8.73523342274155,0.4800448,8.255189,-0.009460177,0.0296952,0.007248267,0.008244634,-0.006383191
638,3,0.379847832906707,-0.9174197,1.297268,-0.01144328,-0.03714401,-0.01489539,-0.04169898,-0.008446755
639,9,-0.501373291288316,-0.02836617,-0.4730071,-0.02050197,0.02391359,-0.006952603,-0.02827984,-0.04321605
640,72,-0.779932067952282,0.2744834,-1.054415,0.006174312,0.03454311,0.03440496,0.01424286,-0.02905996
641,72,-6.1457460062144,-0.1241794,-6.021566,0.017749,0.03121119,0.01133692,-0.005236808,-0.01982265
642,48,3.9413925567732,1.163609,2.777783,0.06557634,-0.02679786,-0.1034297,0.05218164,-0.08476631
643,48,0.699948366777657,1.535765,-0.8358163,-0.0182142,0.03497743,-0.01949763,0.04082815,0.001001427
644,72,0.652304012718046,0.4231434,0.2291606,-0.01813527,0.03006839,0.03404171,0.01322193,0.01493061
645,9,9.12352885814491,0.5100551,8.613474,-0.0280427,-0.03642251,-0.03679037,0.009057081,0.0147806
646,48,5.32288806727984,0.1475586,5.175329,-0.01277714,-0.0301923,0.02741439,0.02414009,0.01946121
647,48,0.890889863453298,-0.9324427,1.823333,0.06248185,0.0324175,0.00463135,-0.01510497,0.05674295
648,9,-6.05832733135555,0.597146,-6.655473,-0.01748352,0.02794108,-0.02184683,0.003720612,0.0558243
649,3,-2.06071360246441,-0.4324325,-1.628281,-0.029649,0.01865429,-0.02301353,-0.05155198,0.01593199
650,3,-2.95774867895665,-0.6861528,-2.271596,-0.02439344,-0.0366367,-0.007478588,-0.03752171,-0.03540588
651,48,1.17141894771314,0.3704786,0.8009404,-0.01814238,-0.02892061,0.03239562,0.03080796,-0.007684218
652,48,3.87976883205806,-0.1275903,4.007359,0.007824281,0.02865904,0.01006143,-0.009590137,-0.01068526
653,72,-4.32776340254867,0.1440664,-4.47183,-0.002290587,-0.02649675,0.04688973,0.03113206,-0.03829014
654,72,-1.23941417427278,1.175568,-2.414982,-0.0192506,-0.0266188,0.02906813,0.06779607,0.01643167
655,72,-2.51029734014293,1.137979,-3.648276,-0.005118002,-0.02672736,0.01192405,0.06769608,0.02474082
656,9,6.31209829030731,-0.7047462,7.016844,-0.02628534,-0.03520215,0.02363755,-0.02289944,0.01845508
657,9,-2.61785974763509,0.2090507,-2.82691,-0.0146814,0.02779212,-0.005571163,-0.008234563,0.03410009
658,48,1.04049054060852,0.2167126,0.8237779,0.01727822,0.03258566,-0.00115754,0.006061422,-0.006998065
659,72,-1.5998373791271,-0.003183083,-1.596654,0.002535405,-0.02635392,0.05015955,0.02998225,-0.01682576
660,48,-4.25709267164867,-0.08667136,-4.170421,0.02718762,-0.0281071,0.005653791,0.02284634,-0.0125813
661,9,5.72167250152003,-0.04245357,5.764126,-0.02969041,0.02215888,-0.003650115,-0.02918353,-0.01061067
662,9,3.65436626973672,0.3789993,3.275367,-0.02030115,0.0275879,-0.01845144,-0.009175572,0.02542678
663,3,5.26097785248212,0.9835524,4.277425,-0.02328246,-0.03775081,-0.08778749,0.006860069,-0.06786796
664,48,1.9437951395839,0.04200496,1.90179,0.001841093,0.03030791,0.02166562,0.000934708,0.01084289
665,48,0.837698355011777,0.06014914,0.7775492,-0.008182096,-0.02991792,0.02256251,0.02122658,0.02765756
666,9,1.70154496011293,0.08225466,1.61929,-0.02584639,-0.03613604,-0.02193314,-0.004806901,0.004895579
667,48,-5.58545038108281,0.5342128,-6.119663,0.00774651,0.03040473,-0.009842571,0.01368477,0.0001153525
668,48,6.65432166658027,0.5244174,6.129904,0.005470545,0.03267172,0.01182025,0.01951846,-0.002796278
669,9,0.523293391358948,0.517913,0.005380407,-0.01651362,0.02264583,-0.04054891,-0.009742485,-0.0003342827
670,3,-1.98366481384405,-0.2116882,-1.771977,-0.02233047,0.02532263,-0.005299457,-0.03078511,0.03773814
671,72,-10.6795709924885,-1.566362,-9.11321,0.07776763,-0.02587619,0.01165638,-0.01447187,0.01892664
672,3,-1.70148907106182,0.1730212,-1.87451,-0.02659322,0.02629423,-0.02810567,-0.02785885,-0.000222599
673,9,2.35199232539637,0.001622704,2.35037,-0.02307357,0.02629423,0.008659201,-0.01830617,0.01078899
674,48,0.876558713945985,1.019994,-0.1434355,0.008355863,0.03544505,-0.02770888,0.02685764,-0.009733909
675,9,-5.30203994914141,0.578656,-5.880696,-0.02455545,-0.03356039,-0.01522753,0.0218624,0.01652031
676,48,4.30616960972384,0.4655099,3.84066,0.0002744195,-0.0292267,0.00216788,0.03849269,0.05140399
677,48,0.24238696218894,0.5006568,-0.2582698,0.03787311,0.03410137,-0.02653736,0.02138397,0.009683085
678,48,3.47395098872206,-1.182535,4.656486,0.02261885,-0.03065396,0.01526975,-0.02701384,-0.02200528
679,72,1.36820136970574,0.2260692,1.142132,0.004063716,-0.02583005,0.03734745,0.03170918,-0.06945053
680,9,7.11014453585477,-0.5403104,7.650455,0.01708799,0.02631115,-0.01203993,-0.03070021,0.001909293
681,72,-2.52523302303877,-1.271426,-1.253807,0.05920762,0.03128321,0.02823402,-0.03107145,-0.0379653
682,72,0.56916362332287,1.029972,-0.460808,-0.00112423,0.03909599,0.01099742,0.03450542,-0.02938196
683,9,4.12676575749324,1.0583,3.068466,-0.01379649,0.02813229,-0.04505511,0.01023,-0.03444868
684,48,4.42389136487784,0.4672863,3.956605,-0.005240669,0.02796006,-0.01793327,-0.002538702,-0.04235096
685,9,2.37499991606835,-0.009906154,2.384906,-0.02062722,0.02597905,0.002410792,-0.01883323,0.02295675
686,72,0.0709150732618418,-0.8044023,0.8753174,0.03276772,0.03348232,0.03565891,-0.02136605,-0.03550575
687,48,6.28669922888131,0.1061643,6.180535,0.01880287,-0.02912426,-0.008079834,0.02257232,-0.00799602
688,72,-0.1730714275583,-0.20221,0.02913858,0.02938703,0.03680268,0.03667459,0.004831231,-0.02739821
689,72,-1.23439903431419,2.903708,-4.138106,0.03735316,-0.02143394,-0.1147009,0.1074021,-0.1343486
690,48,-2.54576583560212,0.3854843,-2.93125,0.03376025,0.02987207,-0.02350407,0.01960709,0.04500673
691,48,3.69076661762361,0.3333399,3.357427,0.01619347,0.03252974,-0.01254884,0.008304998,0.01515353
692,9,1.95724200738345,-0.1538162,2.111058,-0.02266107,-0.03373665,0.003529341,-0.003838631,0.01675467
693,72,-3.19810510233126,-0.7345535,-2.463552,0.01645098,-0.02926959,0.03066691,-0.005106898,-0.03744264
694,72,2.2019900960701,-1.399077,3.601067,0.05998661,0.03263545,0.03349425,-0.03379484,-0.02347928
695,48,-1.28369297906724,-0.715216,-0.5684769,0.08243265,0.02836523,-0.0411548,-0.01581988,-0.002448115
696,72,-6.90905638671119,1.864548,-8.773604,-0.01856538,-0.02576469,0.0003381783,0.08872542,0.01735263
697,48,4.77737280592466,0.7495741,4.027799,0.01688881,0.0278209,-0.02364183,0.02648594,0.02580763
698,9,2.694424488151,0.01191998,2.682504,-0.02464614,-0.03288968,0.006509269,0.003837664,0.01828565
699,48,-8.68403539231861,-2.147894,-6.536142,0.1043993,-0.02729201,-0.02243898,-0.04026981,0.01806529
700,72,2.16539925820284,0.4173923,1.748007,0.001459343,-0.02912581,0.01565251,0.03943348,0.01878116
701,72,1.44370580370906,-0.4892779,1.932984,0.01844931,0.03432447,0.03710455,-0.01375248,-0.03025038
702,9,3.76555401748625,-0.1776657,3.94322,-0.02607873,-0.03338029,0.01438614,-0.002802383,0.01472948
703,72,-4.00758836156928,-0.1787105,-3.828878,0.02683366,0.03529755,0.02511746,0.003724432,0.01020562
704,9,2.88914655578834,0.1039317,2.785215,-0.03003254,0.02859757,0.01137482,-0.01381926,0.04925202
705,48,2.52095513217862,-0.07949752,2.600453,0.05831734,0.03297974,-0.03565773,0.004730889,0.03903863
706,72,-2.50962424252884,0.8430706,-3.352695,-0.02081998,0.03427003,0.03664537,0.02616665,-0.03953264
707,3,1.16410544523937,-0.6659395,1.830045,-0.02810706,-0.03585405,-0.00044746,-0.03591718,-0.03325631
708,9,2.05734271008112,0.4877843,1.569558,-0.02775886,-0.03491621,-0.02908563,0.01209035,0.03124974
709,3,-7.30255220997522,-0.6903464,-6.612206,-0.02360471,-0.0365393,-0.01120512,-0.03569064,0.0008514334
710,72,-6.99820019760278,-0.8091409,-6.189059,0.06731787,-0.02560681,-0.007027135,0.008608264,0.02942456
711,9,-0.317966676271396,-0.147159,-0.1708077,-0.02310307,0.02959837,0.02210536,-0.01939653,0.03158341
712,72,2.15755676883292,0.6035643,1.553993,-0.02254231,0.03288436,0.04553078,0.02132061,-0.00191608
713,9,-0.768643924322851,-0.4105591,-0.3580848,-0.02929071,0.02477956,0.01126119,-0.03905482,0.0149984
714,48,2.24183623924955,-0.5879197,2.829756,0.02953176,-0.02749153,0.007957765,0.002814498,0.004716732
715,9,0.245976357905456,1.226236,-0.9802599,-0.02694928,0.02660678,-0.03809025,0.01870925,0.01733735
716,3,-2.78602854259373,-0.7269895,-2.059039,-0.02887947,0.02276552,-0.003218906,-0.06226239,-0.02662192
717,72,8.39318599059479,3.285338,5.107848,-0.01256301,-0.0240397,-0.08799724,0.110398,-0.1245819
718,48,0.352516874801945,-1.024353,1.37687,0.1352098,-0.02835778,-0.1084977,-0.00968471,-0.03983183
719,48,2.29008577857694,-0.02406992,2.314156,0.02889658,0.03170918,-0.009156464,-0.0001114349,0.01151747
720,48,2.45995566881112,1.069799,1.390156,-0.01982493,-0.0301277,0.002282614,0.05401034,0.02633097
721,72,0.779920891113176,0.5394847,0.2404362,0.005442423,0.03425338,0.02311521,0.0244733,0.001315276
722,3,2.82614405521048,0.01431857,2.811826,-0.03003817,-0.03714801,-0.03459216,-0.01817227,-0.0323155
723,48,6.743633861651,0.868772,5.874862,0.02892677,-0.0278458,-0.04637826,0.05267773,0.04554405
724,9,1.10804690111596,-0.08261047,1.190657,-0.02877215,0.02622354,0.007298312,-0.0258847,0.01097977
725,48,1.65980424359815,0.3922789,1.267525,0.01431985,0.03000309,0.004484182,0.01582884,-0.007991367
726,9,-0.140673002540431,-0.4728431,0.33217,-0.009808534,-0.03429035,-0.01204815,-0.02249561,-0.03834238
727,9,3.90614320047165,-0.569688,4.475831,0.007606806,0.02455036,-0.01345091,-0.03547103,0.02166287
728,48,12.8492739173669,-0.5544069,13.40368,0.05507394,0.03237458,-0.008296818,-0.008671067,0.03279857
729,48,2.33691842922223,-0.02361713,2.360536,0.02404847,-0.02837293,-0.006187017,0.02259219,0.0239777
730,48,2.14280461998171,0.6959296,1.446875,0.006845512,-0.02913495,-0.0256985,0.03555027,-0.02024521
731,9,2.74269482492161,0.340843,2.401852,-0.0231439,-0.03433549,-0.01553831,0.01066051,0.004860187
732,9,1.48515493751782,0.7606194,0.7245355,-0.0253381,0.0283141,-0.01283725,0.007261198,0.0178759
